id,title,description,type,release_year,genres,production_countries,Netflix Link,TMDb Trailer,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,type_netflix
ts11670,The Adventures of Puss in Boots,"The world's greatest feline fighter, lover and milk connoisseur is back in this original series filled with daring adventures, great boots, and laugh-out-loud fun! The entire family will be entranced by Puss' fantastical CG world filled with new characters, exotic locations and mystical tales that make up the stuff of legends. There's nothing that can get in this celebrated swashbuckling kitty's way...except maybe a hairball.",SHOW,2015,"family, animation, comedy, fantasy, western, action",US,https://www.netflix.com/watch/80018988,https://www.youtube.com/watch?v=_AwN3kIY7xY,23,6.6,1696.0,22.766,6.9,1
ts42090,Last Chance U,"In a docuseries set at one of NCAA football's most fertile recruiting grounds, guys with red flags seek to prove their worth on the field and in class.",SHOW,2016,"documentation, sport",US,https://www.netflix.com/watch/80091742,https://www.youtube.com/watch?v=rFzvBYFrhOc,55,8.4,6789.0,14.88,7.3,1
ts86021,Molang,"Molang is an affectionate and humorous perspective on the relationship between an eccentric, joyful and enthusiastic rabbit, and a shy, discreet and emotional little chick. Despite their many differences, these two enjoy a unique friendship. They have great times together ranging from the mundane to the extraordinary. Whether they're flying to the moon or merely watering the vegetable patch, Molang and Piu Piu experience unexpected, even unsettling situations. Tricky incidents and misunderstandings are soon transformed into opportunities for fun moments and humor, which Molang's friends are happy to come and share in.",SHOW,2015,"animation, comedy, family, european",FR,https://www.netflix.com/watch/81099996,https://www.youtube.com/watch?v=UCbQ7h_EUWA,3,8.4,346.0,9.07,8.0,1
ts42257,Signal, Detectives from the present and a detective from the past communicate via walkie-talkie to solve a long-time unsolved case.,SHOW,2016,"crime, scifi, thriller, drama, fantasy",KR,https://www.netflix.com/watch/80987077,https://www.youtube.com/watch?v=gwgfeR2pMuE,71,8.6,6338.0,9.477,8.1,1
ts128895,Midnight Diner: Tokyo Stories,An anthology of human relationship stories connected by the only open in the wee hours diner the characters frequent. Resolutions are often facilitated by the owner/chef.,SHOW,2016,drama,JP,https://www.netflix.com/watch/80113037,https://www.youtube.com/watch?v=OCGDVHjPX0c,28,8.4,4109.0,11.357,7.7,1
tm138792,Results,"Two mismatched personal trainers' lives are upended by the actions of a new, wealthy client.",MOVIE,2015,"comedy, romance",US,https://www.netflix.com/watch/80038442,https://www.youtube.com/watch?v=XoM_dM7tQvI,105,5.4,7073.0,6.672,5.0,0
tm244880,I Am the Pretty Thing That Lives in the House,A young nurse takes care of elderly author who lives in a haunted house.,MOVIE,2016,"thriller, drama, horror","CA, US",https://www.netflix.com/watch/80094648,https://www.youtube.com/watch?v=NRP-4f_vyrY,89,4.6,14491.0,9.719,4.4,0
ts37660,Reply 1988,A nostalgic trip back to the late 1980s through the lives of five families and their five teenage kids living in a small neighborhood in Seoul.,SHOW,2015,"comedy, drama, family, romance",KR,https://www.netflix.com/watch/80188351,https://www.youtube.com/watch?v=c-EMf3JdxUA,95,9.2,6557.0,18.37,8.7,1
tm221225,David Brent: Life on the Road,"A camera crew catches up with David Brent, the former star of the fictional British series, ""The Office"" as he now fancies himself a rockstar on the road.",MOVIE,2016,"comedy, music, action",GB,https://www.netflix.com/watch/80103818,https://www.youtube.com/watch?v=2THODznVOt8,96,6.3,20005.0,8.871,6.135,0
ts37896,Conspiracy,"Skeptics and others discuss widely held conspiracy theories involving aliens, government cover-ups, secret assassinations and other intrigues.",SHOW,2015,"documentation, history, european",GB,https://www.netflix.com/watch/80990163,https://www.youtube.com/watch?v=s2fL7Y1bffY,43,6.2,367.0,2.421,5.8,1
ts52943,The Sound of Your Heart,"Comedy following Cho Seok's ridiculous but hilarious adventures with his girlfriend-turned-wife Ae Bong, their dogs, older brother Jo Joon, and parents. Based on the popular webtoon series of the same name.",SHOW,2016,"drama, comedy",KR,https://www.netflix.com/watch/81349896,https://www.youtube.com/watch?v=aMmd-Vk8Zu0,24,8.2,1075.0,5.877,8.2,1
ts52943,The Sound of Your Heart,"Comedy following Cho Seok's ridiculous but hilarious adventures with his girlfriend-turned-wife Ae Bong, their dogs, older brother Jo Joon, and parents. Based on the popular webtoon series of the same name.",SHOW,2016,"drama, comedy",KR,https://www.netflix.com/watch/80155793,https://www.youtube.com/watch?v=aMmd-Vk8Zu0,24,8.2,1075.0,5.877,8.2,1
ts21979,Spotless,"In London, the life of Jean, a troubled crime scene cleaner, is turned upside down when his outlaw brother Martin crash lands into his world, entangling them in the deadly dynamics of organized crime.",SHOW,2015,"drama, comedy, crime, european",FR,https://www.netflix.com/watch/80080727,https://www.youtube.com/watch?v=vhS4JAuP6DQ,58,7.7,3635.0,6.213,7.0,1
tm205870,Message from the King,"On a relentless quest to avenge his sister's murder, a man from Cape Town infiltrates a sprawling network of lowlifes and elites in Los Angeles.",MOVIE,2016,"thriller, drama, action, crime, european",FR,https://www.netflix.com/watch/80155475,https://www.youtube.com/watch?v=CDpXhlJd6WQ,102,6.4,16180.0,15.381,6.2,0
tm244052,Sebastian Maniscalco: Why Would You Do That?,Comedian Sebastian Maniscalco performs his third Showtime special at the Beacon Theatre in Manhattan.,MOVIE,2016,comedy,US,https://www.netflix.com/watch/81001278,https://www.youtube.com/watch?v=tX6ZiJ13pd4,63,7.3,1063.0,2.615,7.8,0
ts36547,Club de Cuervos,"When the patriarch of a prominent family dies, his heirs battle to determine who will gain control of his beloved soccer team: The Cuervos of Nuevo Toledo.",SHOW,2015,"comedy, drama",MX,https://www.netflix.com/watch/80030346,https://www.youtube.com/watch?v=9x3c8P3ooik,44,8.2,5514.0,25.34,8.4,1
ts77654,Care Bears and Cousins,Care Bears and Cousins,SHOW,2015,animation,US,https://www.netflix.com/watch/80046348,https://www.youtube.com/watch?v=qA-FxRAcY0g,23,6.8,82.0,3.153,9.2,1
tm232953,Sleight,"A young street magician is left to take care of his little sister after his mother's passing and turns to drug dealing in the Los Angeles party scene to keep a roof over their heads. When he gets into trouble with his supplier, his sister is kidnapped and he is forced to rely on both his sleight of hand and brilliant mind to save her.",MOVIE,2016,"thriller, crime, drama, scifi, action",US,https://www.netflix.com/watch/80097391,https://www.youtube.com/watch?v=RFiaZ5VHY7w,89,5.9,8644.0,5.226,5.4,0
ts39014,Kuromukuro,"When mecha attack a research center, its students, pilots, and researchers must fight back with the help of mysterious artifacts and a young samurai.",SHOW,2016,"comedy, drama, action, scifi, animation",JP,https://www.netflix.com/watch/80103318,https://www.youtube.com/watch?v=nNQ_YDZN5aI,24,7.2,1265.0,6.887,6.7,1
ts38764,Marseille,The longtime mayor of Marseille is preparing to hand over the reins to his protégé when a sudden and ruthless battle erupts for control of the city.,SHOW,2016,"drama, european",FR,https://www.netflix.com/watch/80037278,https://www.youtube.com/watch?v=WglaObx6jjM,46,6.9,5083.0,8.888,6.6,1
ts54110,Puffin Rock,"Life is sweet on beautiful Puffin Rock, where puffling Oona, her baby brother Baba and their pals learn about nature, friendship and family. Follow the pufflings on their adventures as they explore the wild island!",SHOW,2015,"animation, family, comedy, european",IE,https://www.netflix.com/watch/80044965,https://www.youtube.com/watch?v=IVPFZvf9EYc,11,8.7,891.0,3.171,8.0,1
tm213681,Veteran,"When an old collaborator gets severely injured, a veteran policeman tries to figure out the way to bring to justice the ultimately suspected aggressor, a spoiled young executive, heir to a mega corporation, who believes he is above the law.",MOVIE,2015,"crime, thriller, action, comedy",KR,https://www.netflix.com/watch/80068011,https://www.youtube.com/watch?v=38c0poYLV1I,124,7.0,6501.0,9.614,6.9,0
tm228242,A Very Murray Christmas,"Bill Murray worries no one will show up to his TV show due to a massive snowstorm in New York City. Through luck and perseverance, guests arrive at Gotham’s Carlyle Hotel to help him — dancing and singing in holiday spirit.",MOVIE,2015,"comedy, music",US,https://www.netflix.com/watch/80042368,https://www.youtube.com/watch?v=1W4RhZzNBMA,56,5.5,15428.0,9.185,5.3,0
ts51368,Skylanders Academy,"Follow the heroic adventures of the Skylanders team, a group of heroes with unique elemental skills and personalities who travel the vast Skylands universe, protecting it from evil-doers and showing the next wave of Academy cadets how to do things the “Skylander way.”",SHOW,2016,"action, animation, comedy, family, fantasy",US,https://www.netflix.com/watch/80113201,https://www.youtube.com/watch?v=5oHmWBCA9a8,23,6.7,730.0,14.848,6.1,1
tm209950,Kevin Hart: What Now?,"In Universal Pictures’ Kevin Hart: What Now?, comedic rock-star Kevin Hart follows up his 2013 hit stand-up concert movie Let Me Explain, which grossed $32 million domestically and became the third-highest live stand-up comedy movie of all time. Hart takes center stage in this groundbreaking, record-setting, sold-out performance of “What Now?”—filmed outdoors in front of 50,000 people at Philadelphia’s Lincoln Financial Field—marking the first time a comedian has ever performed to an at-capacity football stadium.",MOVIE,2016,"comedy, documentation",US,https://www.netflix.com/watch/80106743,https://www.youtube.com/watch?v=d3R4rxv33sg,96,5.9,9458.0,10.176,6.5,0
tm244134,Tramps,A young man and woman find love in an unlikely place while carrying out a shady deal.,MOVIE,2016,"romance, comedy, documentation, european",US,https://www.netflix.com/watch/80146759,https://www.youtube.com/watch?v=6GYHnhcH7Ns,83,6.5,5460.0,8.491,6.1,0
tm211510,Incarnate,An exorcist comes up against an evil from his past when he uses his skills to enter the mind of a nine year old boy.,MOVIE,2016,"horror, thriller",US,https://www.netflix.com/watch/80113781,https://www.youtube.com/watch?v=htyIs6HuzOQ,91,5.2,12918.0,14.911,5.4,0
tm244507,The Distinguished Citizen,"After refusing big and prestigious awards all over the world, Mr. Mantovani, Literature Nobel Prize winner, accepts an invitation to visit his hometown in Argentina, which has been the inspiration for all of his books. It turns out that accepting this invitation is the worse idea of his life. Expect the unexpected when you have used real people as characters in your novels!",MOVIE,2016,"comedy, drama, european","AR, ES",https://www.netflix.com/watch/80141891,https://www.youtube.com/watch?v=2f5La9q2_k8,118,7.5,11495.0,8.804,7.3,0
tm218052,Drishyam,"A simple, street-smart man tries to protect his family from a tough cop looking for his missing son.",MOVIE,2015,"thriller, crime, drama",IN,https://www.netflix.com/watch/80068117,https://www.youtube.com/watch?v=AuuX2j14NBg,163,8.2,79075.0,9.208,7.9,0
tm214085,Tig,"An intimate documentary that follows Tig Notaro, a Los Angeles based comedian, who just days after being diagnosed with invasive stage II breast cancer changed the course of her career with a poignant stand-up set that became legendary overnight. It explores Tig's extraordinary journey as her career ignites and as her life unfolds in grand and unexpected ways, all the while continuing to battle a life-threatening illness and falling in love.",MOVIE,2015,documentation,US,https://www.netflix.com/watch/80028208,https://www.youtube.com/watch?v=eO7kJ0j4Qzw,95,7.4,2649.0,5.984,7.2,0
tm229542,John Mulaney: The Comeback Kid,"Armed with boyish charm and a sharp wit, the former ""SNL"" writer offers sly takes on marriage, his beef with babies and the time he met Bill Clinton.",MOVIE,2015,"comedy, documentation",US,https://www.netflix.com/watch/80058424,https://www.youtube.com/watch?v=V-xUD7pmh5I,62,7.9,8471.0,4.784,7.8,0
tm266844,True Memoirs of an International Assassin,"After a publisher changes a writer's debut novel about a deadly assassin from fiction to nonfiction, the author finds himself thrust into the world of his lead character, and must take on the role of his character for his own survival.",MOVIE,2016,"action, comedy, crime",US,https://www.netflix.com/watch/80091658,https://www.youtube.com/watch?v=E6l4xrEjFY8,98,5.9,22466.0,16.152,5.8,0
ts37779,Danger Mouse,"Danger Mouse is back saving London, saving the World and, most importantly, saving Penfold in brand new and fantastically absurd, energetic adventures.",SHOW,2015,"comedy, crime, family, fantasy, scifi, animation, action, european",GB,https://www.netflix.com/watch/80045820,https://www.youtube.com/watch?v=4dmq13dD47g,12,7.2,579.0,6.326,7.6,1
ts37779,Danger Mouse,"Danger Mouse is back saving London, saving the World and, most importantly, saving Penfold in brand new and fantastically absurd, energetic adventures.",SHOW,2015,"comedy, crime, family, fantasy, scifi, animation, action, european",GB,https://www.netflix.com/watch/70177040,https://www.youtube.com/watch?v=4dmq13dD47g,12,7.2,579.0,6.326,7.6,1
tm238748,The Darkness,A family returns from a Grand Canyon vacation with a supernatural presence in tow.,MOVIE,2016,"thriller, horror",US,https://www.netflix.com/watch/80098301,https://www.youtube.com/watch?v=f4FlcWyrz-k,92,4.5,15848.0,14.347,4.8,0
tm193125,Hot Girls Wanted,A first-ever look at the realities of the professional “amateur” porn world and the steady stream of 18-to-19-year old girls entering into it.,MOVIE,2015,documentation,US,https://www.netflix.com/watch/80038162,https://www.youtube.com/watch?v=o2dQojRHX9Q,84,6.1,17447.0,37.12,5.914,0
tm300713,High & Low The Movie,"S.W.O.R.D. Chiku is a devastated and dangerous town with 5 gangs - Sannoh Rengokai, White Rascals, Oya Kohkoh, Rude Boys and Daruma Ikka - fighting fiercely. The name S.W.O.R.D. comprises of the first letter in each of these gangs. Before these 5 gangs, the legendary Mugen gang dominated the town. Mugen and the Amamiya Brothers (who did not submit to Mugen) clashed and Mugen disbanded, but ...",MOVIE,2016,action,JP,https://www.netflix.com/watch/81304894,https://www.youtube.com/watch?v=SEJuBrGzPZ4,129,6.6,563.0,2.513,6.0,0
